tau,prob_actions,results
0.5,"[0.07018447996916208, 0.07018447996916208, 0.09795033229316838, 0.07018447996916208, 0.09547071117885159, 0.07018447996916208, 0.08491097833813416, 0.07018447996916208, 0.08880307885396815, 0.14524179870041026, 0.13670070078965707]","([179], [0], [1], [202])"
0.5,"[0.07018447996916208, 0.07018447996916208, 0.09795033229316838, 0.07018447996916208, 0.09547071117885159, 0.07018447996916208, 0.08491097833813416, 0.07018447996916208, 0.08880307885396815, 0.14524179870041026, 0.13670070078965707]","([180], [10], [1], [203])"
0.5,"[0.07057822386861387, 0.07057822386861387, 0.09849984617154514, 0.07057822386861387, 0.09600631406597866, 0.07057822386861387, 0.08538733977490498, 0.07057822386861387, 0.08930127547189065, 0.1460566237473269, 0.1318574814252843]","([181], [9], [1], [204])"
0.5,"[0.07090054745647272, 0.07090054745647272, 0.09894968497565927, 0.07090054745647272, 0.09644476516194923, 0.07090054745647272, 0.08577729509264158, 0.07090054745647272, 0.08970910533686507, 0.14215675098523464, 0.13245966116528665]","([182], [2], [1], [205])"
0.5,"[0.07102276487440147, 0.07102276487440147, 0.09739646646216651, 0.07102276487440147, 0.096611015361612, 0.07102276487440147, 0.08592515684969741, 0.07102276487440147, 0.08986374469597158, 0.1424017988962853, 0.13268799336225984]","([183], [8], [1], [206])"
0.5,"[0.07110574849041341, 0.07110574849041341, 0.09751026534042914, 0.07110574849041341, 0.09672389651197935, 0.07110574849041341, 0.08602555255006746, 0.07110574849041341, 0.08880033358177088, 0.14256818239627883, 0.13284302716740728]","([184], [10], [1], [207])"
0.5,"[0.07144836101446518, 0.07144836101446518, 0.09798010412053487, 0.07144836101446518, 0.09718994629028326, 0.07144836101446518, 0.08644005394155621, 0.07144836101446518, 0.08922820484493872, 0.14325512608026023, 0.12866475965010082]","([185], [7], [1], [208])"
0.5,"[0.07144836101446518, 0.07144836101446518, 0.09798010412053487, 0.07144836101446518, 0.09718994629028326, 0.07144836101446518, 0.08644005394155621, 0.07144836101446518, 0.08922820484493872, 0.14325512608026023, 0.12866475965010082]","([186], [6], [1], [209])"
0.5,"[0.0715016417673033, 0.0715016417673033, 0.09805317022921219, 0.0715016417673033, 0.09726242315935509, 0.0715016417673033, 0.08575879042483409, 0.0715016417673033, 0.08929474445286016, 0.1433619548564155, 0.12876070804080647]","([187], [9], [1], [210])"
0.5,"[0.07179570067363444, 0.07179570067363444, 0.0984564254173062, 0.07179570067363444, 0.09766242630717703, 0.07179570067363444, 0.08611148353085647, 0.07179570067363444, 0.08966197958545169, 0.1398389302034099, 0.1292902515876264]","([188], [9], [1], [211])"
0.5,"[0.07206086712934738, 0.07206086712934738, 0.09882005918820218, 0.07206086712934738, 0.09802312756362022, 0.07206086712934738, 0.0864295231442291, 0.07206086712934738, 0.08999313241376598, 0.13666205665694192, 0.12976776538650367]","([189], [7], [1], [212])"
0.5,"[0.07206086712934738, 0.07206086712934738, 0.09882005918820218, 0.07206086712934738, 0.09802312756362022, 0.07206086712934738, 0.0864295231442291, 0.07206086712934738, 0.08999313241376598, 0.13666205665694192, 0.12976776538650367]","([190], [9], [1], [213])"
0.5,"[0.07230111823448337, 0.07230111823448337, 0.09914952550432289, 0.07230111823448337, 0.09834993690777889, 0.07230111823448337, 0.0867176793832389, 0.07230111823448337, 0.09029316973469147, 0.1337836858676798, 0.13020041142987107]","([191], [8], [1], [214])"
0.5,"[0.07237710758793471, 0.07237710758793471, 0.09925373285992209, 0.07237710758793471, 0.09845330388605113, 0.07237710758793471, 0.08680882071756464, 0.07237710758793471, 0.0893370568065631, 0.1339242941464958, 0.1303372536437296]","([192], [10], [1], [215])"
0.5,"[0.07268168320012086, 0.07268168320012086, 0.09967141004342715, 0.07268168320012086, 0.09886761272350239, 0.07268168320012086, 0.08717412751959575, 0.07268168320012086, 0.0897130028712039, 0.13448787115634947, 0.12667755968531694]","([193], [6], [1], [216])"
0.5,"[0.07273160667624266, 0.07273160667624266, 0.09973987217914336, 0.07273160667624266, 0.09893552274822527, 0.07273160667624266, 0.08654712717175486, 0.07273160667624266, 0.08977462479242886, 0.13458024796614157, 0.12676457176109268]","([194], [5], [1], [217])"
0.5,"[0.07273160667624266, 0.07273160667624266, 0.09973987217914336, 0.07273160667624266, 0.09893552274822527, 0.07273160667624266, 0.08654712717175486, 0.07273160667624266, 0.08977462479242886, 0.13458024796614157, 0.12676457176109268]","([195], [6], [1], [218])"
0.5,"[0.07277708407760496, 0.07277708407760496, 0.09980223722793302, 0.07277708407760496, 0.09899738485580992, 0.07277708407760496, 0.08597596609307726, 0.07277708407760496, 0.08983075880115507, 0.13466439790083828, 0.1268438347331615]","([196], [10], [2], [220])"
0.5,"[0.07205515503861504, 0.07205515503861504, 0.09881222596100489, 0.07205515503861504, 0.09801535750726625, 0.07205515503861504, 0.08512310770551643, 0.07205515503861504, 0.08893966190994272, 0.13332856340575133, 0.13550530831744298]","([197], [4], [2], [222])"
0.5,"[0.07115898970785445, 0.07115898970785445, 0.09758327723257486, 0.07115898970785445, 0.10923353287649949, 0.07115898970785445, 0.08406441346037322, 0.07115898970785445, 0.08783350036618441, 0.1316703276270577, 0.1338199998980379]","([198], [4], [2], [224])"
0.5,"[0.0703107310128072, 0.0703107310128072, 0.09642002486286617, 0.0703107310128072, 0.11985201416883047, 0.0703107310128072, 0.08306231421817532, 0.0703107310128072, 0.08678647130200101, 0.13010073676091524, 0.13222478362317552]","([199], [9], [1], [225])"
0.5,"[0.07051746863451348, 0.07051746863451348, 0.09670353274762103, 0.07051746863451348, 0.12020442012463624, 0.07051746863451348, 0.08330654586030911, 0.07051746863451348, 0.0870416532410138, 0.12754293509656722, 0.13261356975728503]","([200], [4], [1], [226])"
0.5,"[0.07079646117870772, 0.07079646117870772, 0.0970861268077349, 0.07079646117870772, 0.11672363143563123, 0.07079646117870772, 0.08363613660750487, 0.07079646117870772, 0.0873860214203999, 0.128047540957294, 0.1331382368778963]","([201], [9], [1], [227])"
0.5,"[0.07098681408482395, 0.07098681408482395, 0.09734716565167895, 0.07098681408482395, 0.11703747032088463, 0.07098681408482395, 0.0838610119952645, 0.07098681408482395, 0.08762097925380515, 0.12570309207085903, 0.13349621028338793]","([202], [10], [1], [228])"
0.5,"[0.0712826228385084, 0.0712826228385084, 0.0977528204781053, 0.0712826228385084, 0.11752517650514349, 0.0712826228385084, 0.08421046874664645, 0.0712826228385084, 0.087986104143601, 0.1262269087187696, 0.12988540721519204]","([203], [8], [1], [229])"
0.5,"[0.0713483569359163, 0.0713483569359163, 0.09784296437527588, 0.0713483569359163, 0.11763355370975019, 0.0713483569359163, 0.0842881244070996, 0.0713483569359163, 0.08714507995172444, 0.1263433103266624, 0.13000518254990567]","([204], [2], [1], [230])"
0.5,"[0.07145788446274536, 0.07145788446274536, 0.09645805471278526, 0.07145788446274536, 0.1178141340729604, 0.07145788446274536, 0.08441751589141451, 0.07145788446274536, 0.08727885717508789, 0.12653726111832397, 0.13020475471570117]","([205], [1], [2], [232])"
0.5,"[0.07092486345258636, 0.07838409645628482, 0.09573855160759909, 0.07092486345258636, 0.11693533099578121, 0.07092486345258636, 0.08378782597078702, 0.07092486345258636, 0.08662782384312238, 0.12559339020399254, 0.12923352711208733]","([206], [8], [1], [233])"
0.5,"[0.0709831484708203, 0.07844851136339646, 0.09581722815281189, 0.0709831484708203, 0.11703142674510664, 0.0709831484708203, 0.08385668158399173, 0.0709831484708203, 0.08587722791173572, 0.1256966010200838, 0.12933972933959248]","([207], [9], [2], [235])"
0.5,"[0.07053546009413711, 0.07795373918912571, 0.0952129120544967, 0.07053546009413711, 0.11629331339582386, 0.07053546009413711, 0.08332780025847814, 0.07053546009413711, 0.08533560306716206, 0.1312108037266432, 0.12852398793172173]","([208], [9], [1], [236])"
0.5,"[0.07072548644822972, 0.07816375078933681, 0.09546942080224016, 0.07072548644822972, 0.11660661388780993, 0.07072548644822972, 0.08355228987060434, 0.07072548644822972, 0.08556550180892267, 0.12887023852408355, 0.12887023852408355]","([209], [6], [1], [237])"
0.5,"[0.07076477240803933, 0.07820716848960708, 0.09552245130110323, 0.07076477240803933, 0.11667138548538791, 0.07076477240803933, 0.08304322970409546, 0.07076477240803933, 0.08561303096756076, 0.12894182221004402, 0.12894182221004402]","([210], [10], [1], [238])"
0.5,"[0.07102272127971533, 0.07849224608093383, 0.09587064585743939, 0.07102272127971533, 0.11709667127687325, 0.07102272127971533, 0.08334593550916733, 0.07102272127971533, 0.0859251041077315, 0.12941183569866438, 0.1257666763503288]","([211], [10], [1], [239])"
0.5,"[0.07125248257720793, 0.07874617158502197, 0.09618079116849985, 0.07125248257720793, 0.11747548361523294, 0.07125248257720793, 0.08361556288950807, 0.07125248257720793, 0.08620307519995742, 0.12983048807842776, 0.1229384971545201]","([212], [9], [1], [240])"
0.5,"[0.07143025006941442, 0.07894263504758782, 0.09642075218355549, 0.07143025006941442, 0.1177685726608728, 0.07143025006941442, 0.08382417497412134, 0.07143025006941442, 0.08641814285717454, 0.12765950615143007, 0.12324521584760019]","([213], [3], [1], [241])"
0.5,"[0.07143025006941442, 0.07894263504758782, 0.09642075218355549, 0.07143025006941442, 0.1177685726608728, 0.07143025006941442, 0.08382417497412134, 0.07143025006941442, 0.08641814285717454, 0.12765950615143007, 0.12324521584760019]","([214], [7], [1], [242])"
0.5,"[0.07143025006941442, 0.07894263504758782, 0.09642075218355549, 0.07143025006941442, 0.1177685726608728, 0.07143025006941442, 0.08382417497412134, 0.07143025006941442, 0.08641814285717454, 0.12765950615143007, 0.12324521584760019]","([215], [7], [1], [243])"
0.5,"[0.07143025006941442, 0.07894263504758782, 0.09642075218355549, 0.07143025006941442, 0.1177685726608728, 0.07143025006941442, 0.08382417497412134, 0.07143025006941442, 0.08641814285717454, 0.12765950615143007, 0.12324521584760019]","([216], [4], [1], [244])"
0.5,"[0.07167490082710871, 0.07921301595007672, 0.09675099616360927, 0.07167490082710871, 0.11474690345279233, 0.07167490082710871, 0.08411127529787196, 0.07167490082710871, 0.08671412759904504, 0.1280967438046159, 0.1236673344235538]","([217], [9], [2], [246])"
0.5,"[0.07126090348826151, 0.0787554781310221, 0.09619215820945336, 0.07126090348826151, 0.1140841203568659, 0.07126090348826151, 0.08362544492017311, 0.07126090348826151, 0.08621326303345526, 0.13313289486491234, 0.1229530265310717]","([218], [0], [1], [247])"
0.5,"[0.07126090348826151, 0.0787554781310221, 0.09619215820945336, 0.07126090348826151, 0.1140841203568659, 0.07126090348826151, 0.08362544492017311, 0.07126090348826151, 0.08621326303345526, 0.13313289486491234, 0.1229530265310717]","([219], [3], [1], [248])"
0.5,"[0.07126090348826151, 0.0787554781310221, 0.09619215820945336, 0.07126090348826151, 0.1140841203568659, 0.07126090348826151, 0.08362544492017311, 0.07126090348826151, 0.08621326303345526, 0.13313289486491234, 0.1229530265310717]","([220], [3], [1], [249])"
0.5,"[0.07126090348826151, 0.0787554781310221, 0.09619215820945336, 0.07126090348826151, 0.1140841203568659, 0.07126090348826151, 0.08362544492017311, 0.07126090348826151, 0.08621326303345526, 0.13313289486491234, 0.1229530265310717]","([221], [3], [1], [250])"
0.5,"[0.07126090348826151, 0.0787554781310221, 0.09619215820945336, 0.07126090348826151, 0.1140841203568659, 0.07126090348826151, 0.08362544492017311, 0.07126090348826151, 0.08621326303345526, 0.13313289486491234, 0.1229530265310717]","([222], [10], [2], [252])"
0.5,"[0.07069345960048823, 0.07812835564861528, 0.09542618907973742, 0.07069345960048823, 0.11317567921144651, 0.07069345960048823, 0.08295954334919331, 0.07069345960048823, 0.085526754909665, 0.13207277011551027, 0.12993686928387915]","([223], [3], [1], [253])"
0.5,"[0.07069345960048823, 0.07812835564861528, 0.09542618907973742, 0.07069345960048823, 0.11317567921144651, 0.07069345960048823, 0.08295954334919331, 0.07069345960048823, 0.085526754909665, 0.13207277011551027, 0.12993686928387915]","([224], [2], [1], [254])"
0.5,"[0.07078927572451205, 0.07823424884236913, 0.0942001526550718, 0.07078927572451205, 0.11332907465958396, 0.07078927572451205, 0.08307198461235155, 0.07078927572451205, 0.08564267570632837, 0.1322517782018746, 0.13011298242437233]","([225], [6], [1], [255])"
0.5,"[0.07082537134198273, 0.07827414066906772, 0.09424818553351445, 0.07082537134198273, 0.11338686142015401, 0.07082537134198273, 0.0826044408699858, 0.07082537134198273, 0.08568634510723443, 0.13231921369329522, 0.13017932733881726]","([226], [7], [1], [256])"
0.5,"[0.07082537134198273, 0.07827414066906772, 0.09424818553351445, 0.07082537134198273, 0.11338686142015401, 0.07082537134198273, 0.0826044408699858, 0.07082537134198273, 0.08568634510723443, 0.13231921369329522, 0.13017932733881726]","([227], [5], [1], [257])"
0.5,"[0.07082537134198273, 0.07827414066906772, 0.09424818553351445, 0.07082537134198273, 0.11338686142015401, 0.07082537134198273, 0.0826044408699858, 0.07082537134198273, 0.08568634510723443, 0.13231921369329522, 0.13017932733881726]","([228], [2], [1], [258])"
0.5,"[0.07091160614049329, 0.07836944486050769, 0.09314536992180474, 0.07091160614049329, 0.11352491778276873, 0.07091160614049329, 0.0827050175020532, 0.07091160614049329, 0.08579067417131725, 0.13248032150700254, 0.13033782969257263]","([229], [8], [1], [259])"
0.5,"[0.07096408906442751, 0.07842744746173538, 0.09321430844443171, 0.07096408906442751, 0.11360893956635135, 0.07096408906442751, 0.08276622893666576, 0.07096408906442751, 0.0851140518083663, 0.1325783725174769, 0.1304342950072625]","([230], [4], [1], [260])"
0.5,"[0.07117274468940687, 0.07865804759035547, 0.09348838636245915, 0.07117274468940687, 0.11100268500676716, 0.07117274468940687, 0.08300958637919258, 0.07117274468940687, 0.0853643125516343, 0.13296819254534006, 0.13081781080662372]","([231], [1], [1], [261])"
0.5,"[0.07119934987369743, 0.07831363945286639, 0.09352333338830526, 0.07119934987369743, 0.11104417907734485, 0.07119934987369743, 0.08304061631000581, 0.07119934987369743, 0.08539622270596632, 0.13301789757333762, 0.1308667119973841]","([232], [3], [1], [262])"
0.5,"[0.07119934987369743, 0.07831363945286639, 0.09352333338830526, 0.07119934987369743, 0.11104417907734485, 0.07119934987369743, 0.08304061631000581, 0.07119934987369743, 0.08539622270596632, 0.13301789757333762, 0.1308667119973841]","([233], [4], [1], [263])"
0.5,"[0.07138261615741148, 0.07851521783373797, 0.09376406134131367, 0.07138261615741148, 0.10875601731778553, 0.07138261615741148, 0.08325436187334952, 0.07138261615741148, 0.08561603157228746, 0.13336028406702002, 0.1312035613648598]","([234], [8], [1], [264])"
0.5,"[0.07143077038867689, 0.07856818366997298, 0.09382731394450011, 0.07143077038867689, 0.10882938339332802, 0.07143077038867689, 0.08331052470418025, 0.07143077038867689, 0.08499919431622559, 0.1334502480149149, 0.13129207040217047]","([235], [8], [1], [265])"
0.5,"[0.07147463508115072, 0.0786164313536555, 0.09388493205850652, 0.07147463508115072, 0.10889621408000115, 0.07147463508115072, 0.08336168459684412, 0.07147463508115072, 0.08443730440888964, 0.13353219804930314, 0.1313726951281969]","([236], [3], [1], [266])"
0.5,"[0.07147463508115072, 0.0786164313536555, 0.09388493205850652, 0.07147463508115072, 0.10889621408000115, 0.07147463508115072, 0.08336168459684412, 0.07147463508115072, 0.08443730440888964, 0.13353219804930314, 0.1313726951281969]","([237], [1], [1], [267])"
0.5,"[0.07149891577594422, 0.07830342754198662, 0.09391682576986907, 0.07149891577594422, 0.10893320728374738, 0.07149891577594422, 0.08339000344896376, 0.07149891577594422, 0.08446598866051555, 0.13357756035919474, 0.13141732383194593]","([238], [1], [1], [268])"
0.5,"[0.07152100781845605, 0.0780186377708303, 0.09394584459462979, 0.07152100781845605, 0.1089668659346534, 0.07152100781845605, 0.08341576965088812, 0.07152100781845605, 0.08449208732497836, 0.13361883372830888, 0.13145792972188675]","([239], [10], [1], [269])"
0.5,"[0.07175724365335769, 0.0782763354542643, 0.09425615027558, 0.07175724365335769, 0.10932678645780974, 0.07175724365335769, 0.0836912942077772, 0.07175724365335769, 0.08477116698843142, 0.13406018037186448, 0.1285891116308419]","([240], [7], [1], [270])"
0.5,"[0.07175724365335769, 0.0782763354542643, 0.09425615027558, 0.07175724365335769, 0.10932678645780974, 0.07175724365335769, 0.0836912942077772, 0.07175724365335769, 0.08477116698843142, 0.13406018037186448, 0.1285891116308419]","([241], [6], [1], [271])"
0.5,"[0.07179138170698342, 0.07831357492447405, 0.09430099204135638, 0.07179138170698342, 0.10937879798318069, 0.07179138170698342, 0.08325536615168894, 0.07179138170698342, 0.08481149633355714, 0.13412395865254537, 0.12865028708526358]","([242], [7], [1], [272])"
0.5,"[0.07179138170698342, 0.07831357492447405, 0.09430099204135638, 0.07179138170698342, 0.10937879798318069, 0.07179138170698342, 0.08325536615168894, 0.07179138170698342, 0.08481149633355714, 0.13412395865254537, 0.12865028708526358]","([243], [2], [1], [273])"
0.5,"[0.07187127310276713, 0.07840072439368283, 0.09329310563235735, 0.07187127310276713, 0.10950051767476827, 0.07187127310276713, 0.08334801498014428, 0.07187127310276713, 0.0849058768658646, 0.1342732154297519, 0.12879345261236216]","([244], [3], [1], [274])"
0.5,"[0.07187127310276713, 0.07840072439368283, 0.09329310563235735, 0.07187127310276713, 0.10950051767476827, 0.07187127310276713, 0.08334801498014428, 0.07187127310276713, 0.0849058768658646, 0.1342732154297519, 0.12879345261236216]","([245], [4], [1], [275])"
0.5,"[0.0720355990840515, 0.07857997926719781, 0.09350641034324209, 0.0720355990840515, 0.10746448582297284, 0.0720355990840515, 0.08353858130460792, 0.0720355990840515, 0.08510000507495925, 0.13458021677998752, 0.12908792507082642]","([246], [6], [1], [276])"
0.5,"[0.07206736896137875, 0.07861463541406742, 0.09354764949754482, 0.07206736896137875, 0.10751188091061067, 0.07206736896137875, 0.08313439410803676, 0.07206736896137875, 0.08513753675035528, 0.13463957072487226, 0.12914485674899773]","([247], [5], [1], [277])"
0.5,"[0.07206736896137875, 0.07861463541406742, 0.09354764949754482, 0.07206736896137875, 0.10751188091061067, 0.07206736896137875, 0.08313439410803676, 0.07206736896137875, 0.08513753675035528, 0.13463957072487226, 0.12914485674899773]","([248], [8], [1], [278])"
0.5,"[0.07210816024696826, 0.07865913255737798, 0.09360059896610284, 0.07210816024696826, 0.10757273435790161, 0.07210816024696826, 0.08318144950718957, 0.07210816024696826, 0.08461970993703674, 0.1347157788792733, 0.12921795480724496]","([249], [10], [1], [279])"
0.5,"[0.07232369800215056, 0.07889425175606421, 0.09388037954732661, 0.07232369800215056, 0.10789427890435675, 0.07232369800215056, 0.08343008631664615, 0.07232369800215056, 0.08487264583585236, 0.13511845641906667, 0.12661510921208513]","([250], [4], [1], [280])"
0.5,"[0.07247122623848884, 0.07905518282209534, 0.09407187980525, 0.07247122623848884, 0.10607453257920879, 0.07247122623848884, 0.0836002697258446, 0.07247122623848884, 0.08504577182497357, 0.13539407545021276, 0.12687338283845973]","([251], [8], [1], [281])"
0.5,"[0.07250905795258093, 0.07909645151905628, 0.09412098757733581, 0.07250905795258093, 0.1061299060232262, 0.07250905795258093, 0.08364391106691813, 0.07250905795258093, 0.0845681438260521, 0.13546475439712805, 0.12693961377995983]","([252], [10], [1], [282])"
0.5,"[0.07270571602799095, 0.07931097583321399, 0.09437626123272867, 0.07270571602799095, 0.10641775010300479, 0.07270571602799095, 0.08387076893867457, 0.07270571602799095, 0.08479750838925888, 0.13583216005150922, 0.12457171133964605]","([253], [5], [1], [283])"
0.5,"[0.07270571602799095, 0.07931097583321399, 0.09437626123272867, 0.07270571602799095, 0.10641775010300479, 0.07270571602799095, 0.08387076893867457, 0.07270571602799095, 0.08479750838925888, 0.13583216005150922, 0.12457171133964605]","([254], [4], [1], [284])"
0.5,"[0.0728387829358965, 0.07945613176996366, 0.09454898984263731, 0.0728387829358965, 0.10478230472884321, 0.0728387829358965, 0.08402427026561335, 0.0728387829358965, 0.0849527058462939, 0.13608076176427178, 0.12479970403879076]","([255], [5], [1], [285])"
0.5,"[0.0728387829358965, 0.07945613176996366, 0.09454898984263731, 0.0728387829358965, 0.10478230472884321, 0.0728387829358965, 0.08402427026561335, 0.0728387829358965, 0.0849527058462939, 0.13608076176427178, 0.12479970403879076]","([256], [7], [1], [286])"
0.5,"[0.0728387829358965, 0.07945613176996366, 0.09454898984263731, 0.0728387829358965, 0.10478230472884321, 0.0728387829358965, 0.08402427026561335, 0.0728387829358965, 0.0849527058462939, 0.13608076176427178, 0.12479970403879076]","([257], [9], [2], [288])"
0.5,"[0.07241948748150538, 0.07899874363782025, 0.09400471988012049, 0.07241948748150538, 0.10417912682961752, 0.07241948748150538, 0.0835405857069091, 0.07241948748150538, 0.08446367676091056, 0.14105390100346096, 0.12408129625513963]","([258], [10], [2], [290])"
0.5,"[0.07192309112903858, 0.0784572500488013, 0.09336036845364744, 0.07192309112903858, 0.10346503535562573, 0.07192309112903858, 0.08296796025110979, 0.07192309112903858, 0.0838847240160329, 0.140087052929906, 0.1300852444287226]","([259], [10], [2], [292])"
0.5,"[0.0714440021946139, 0.07793463624378098, 0.09273848306554996, 0.0714440021946139, 0.10277584148533163, 0.0714440021946139, 0.08241530002691588, 0.0714440021946139, 0.08332595711082236, 0.13915391510363445, 0.13587985818550913]","([260], [5], [1], [293])"
0.5,"[0.0714440021946139, 0.07793463624378098, 0.09273848306554996, 0.0714440021946139, 0.10277584148533163, 0.0714440021946139, 0.08241530002691588, 0.0714440021946139, 0.08332595711082236, 0.13915391510363445, 0.13587985818550913]","([261], [7], [1], [294])"
0.5,"[0.0714440021946139, 0.07793463624378098, 0.09273848306554996, 0.0714440021946139, 0.10277584148533163, 0.0714440021946139, 0.08241530002691588, 0.0714440021946139, 0.08332595711082236, 0.13915391510363445, 0.13587985818550913]","([262], [9], [1], [295])"
0.5,"[0.07163756201890933, 0.07814578083303261, 0.0929897350102366, 0.07163756201890933, 0.10305428716598551, 0.07163756201890933, 0.08263858386464115, 0.07163756201890933, 0.08355170814830883, 0.13682166590398767, 0.1362479909981703]","([263], [7], [1], [296])"
0.5,"[0.07163756201890933, 0.07814578083303261, 0.0929897350102366, 0.07163756201890933, 0.10305428716598551, 0.07163756201890933, 0.08263858386464115, 0.07163756201890933, 0.08355170814830883, 0.13682166590398767, 0.1362479909981703]","([264], [8], [1], [297])"
0.5,"[0.07167158626494503, 0.07818289615631807, 0.09303390046664822, 0.07167158626494503, 0.10310323277947027, 0.07167158626494503, 0.08267783304384561, 0.07167158626494503, 0.08311644121177182, 0.13688664932738365, 0.13631270195478223]","([265], [10], [1], [298])"
0.5,"[0.07188641626021122, 0.07841724329563031, 0.09331276233420845, 0.07188641626021122, 0.10341227668604802, 0.07188641626021122, 0.08292565340623818, 0.07188641626021122, 0.08336557626797193, 0.13729695639270098, 0.13372386657635724]","([266], [4], [1], [299])"
0.5,"[0.07200321410202762, 0.07854465213383094, 0.09346437274715644, 0.07200321410202762, 0.10195554095584991, 0.07200321410202762, 0.08306038730803687, 0.07200321410202762, 0.08350102493680853, 0.13752003036173263, 0.1339411351484742]","([267], [1], [1], [300])"
0.5,"[0.07202367366157825, 0.07828282256416487, 0.09349093044911364, 0.07202367366157825, 0.10198451140512384, 0.07202367366157825, 0.08308398873974544, 0.07202367366157825, 0.0835247515747585, 0.1375591063847363, 0.13397919423604446]","([268], [9], [1], [301])"
0.5,"[0.07220561346679547, 0.07848057367522458, 0.09372709893109657, 0.07220561346679547, 0.10224213561667694, 0.07220561346679547, 0.08329386813022208, 0.07220561346679547, 0.08373574438114788, 0.13538048482576084, 0.13431764057268933]","([269], [8], [1], [302])"
0.5,"[0.07223753351728221, 0.07851526770735953, 0.09376853301892177, 0.07223753351728221, 0.10228733396032451, 0.07223753351728221, 0.08333068998309885, 0.07223753351728221, 0.08333068998309885, 0.135440332692195, 0.13437701858587262]","([270], [6], [1], [303])"
0.5,"[0.07226712593654235, 0.0785474318276885, 0.09380694570561518, 0.07226712593654235, 0.10232923641081214, 0.07226712593654235, 0.08295517242007983, 0.07226712593654235, 0.0833648267620716, 0.13549581641256317, 0.13443206671500024]","([271], [1], [1], [304])"
0.5,"[0.07228602069871999, 0.07830651139660774, 0.09383147220928817, 0.07228602069871999, 0.1023559911289602, 0.07228602069871999, 0.08297686164922752, 0.07228602069871999, 0.0833866230983066, 0.13553124277266818, 0.13446721495006164]","([272], [8], [1], [305])"
0.5,"[0.07231565286542924, 0.07833861153959105, 0.09386993649048948, 0.07231565286542924, 0.10239794986127809, 0.07231565286542924, 0.08301087630619208, 0.07231565286542924, 0.08301087630619208, 0.1355868010167288, 0.13452233701781158]","([273], [10], [1], [306])"
0.5,"[0.07251540571418269, 0.07855500121737691, 0.09412922734223875, 0.07251540571418269, 0.10268079709255963, 0.07251540571418269, 0.08324017187862559, 0.07251540571418269, 0.08324017187862559, 0.1359613236640851, 0.1321316840697578]","([274], [5], [1], [307])"
0.5,"[0.07251540571418269, 0.07855500121737691, 0.09412922734223875, 0.07251540571418269, 0.10268079709255963, 0.07251540571418269, 0.08324017187862559, 0.07251540571418269, 0.08324017187862559, 0.1359613236640851, 0.1321316840697578]","([275], [10], [1], [308])"
0.5,"[0.07269953891906354, 0.07875447033695389, 0.09436824298495335, 0.07269953891906354, 0.10294152712726282, 0.07269953891906354, 0.08345153771836532, 0.07269953891906354, 0.08345153771836532, 0.13630656056953366, 0.12992796786831157]","([276], [1], [1], [309])"
0.5,"[0.072717132758583, 0.07853152193524593, 0.09439108081511702, 0.072717132758583, 0.10296643975717897, 0.072717132758583, 0.08347173362310006, 0.072717132758583, 0.08347173362310006, 0.13633954779046747, 0.12995941142145856]","([277], [7], [1], [310])"
0.5,"[0.072717132758583, 0.07853152193524593, 0.09439108081511702, 0.072717132758583, 0.10296643975717897, 0.072717132758583, 0.08347173362310006, 0.072717132758583, 0.08347173362310006, 0.13633954779046747, 0.12995941142145856]","([278], [9], [1], [311])"
0.5,"[0.07288914164241579, 0.07871728447732274, 0.09461435838174882, 0.07288914164241579, 0.10321000192338356, 0.07288914164241579, 0.08366918199857114, 0.07288914164241579, 0.08366918199857114, 0.13429660048548664, 0.13026682416525287]","([279], [3], [1], [312])"
0.5,"[0.07288914164241579, 0.07871728447732274, 0.09461435838174882, 0.07288914164241579, 0.10321000192338356, 0.07288914164241579, 0.08366918199857114, 0.07288914164241579, 0.08366918199857114, 0.13429660048548664, 0.13026682416525287]","([280], [4], [1], [313])"
0.5,"[0.07299754373895898, 0.07883435429704144, 0.09475507062750398, 0.07299754373895898, 0.10187627904285644, 0.07299754373895898, 0.08379361637302425, 0.07299754373895898, 0.08379361637302425, 0.13449632890488097, 0.13046055942583273]","([281], [0], [1], [314])"
0.5,"[0.07299754373895898, 0.07883435429704144, 0.09475507062750398, 0.07299754373895898, 0.10187627904285644, 0.07299754373895898, 0.08379361637302425, 0.07299754373895898, 0.08379361637302425, 0.13449632890488097, 0.13046055942583273]","([282], [10], [1], [315])"
0.5,"[0.0731691899030543, 0.0790197251166735, 0.09497787736275459, 0.0731691899030543, 0.10211583056218623, 0.0731691899030543, 0.08399064838382092, 0.0731691899030543, 0.08399064838382092, 0.1348125830931586, 0.12841592748536806]","([283], [2], [2], [317])"
0.5,"[0.07265061322593754, 0.0784596835673277, 0.10139209850824223, 0.07265061322593754, 0.10139209850824223, 0.07265061322593754, 0.08339537609222561, 0.07265061322593754, 0.08339537609222561, 0.1338571172547831, 0.1275057970732033]","([284], [10], [1], [318])"
0.5,"[0.07280751165309653, 0.07862912743573418, 0.10161106790266178, 0.07280751165309653, 0.10161106790266178, 0.07280751165309653, 0.08357547922914628, 0.07280751165309653, 0.08357547922914628, 0.1341461990701836, 0.12562153261808]","([285], [8], [2], [320])"
