tau,prob_actions,results
0.5,"[0.08168852502295564, 0.09256522576307291, 0.09527426128742678, 0.08168852502295564, 0.10489014238120761, 0.08168852502295564, 0.09527426128742678, 0.12186495914313217, 0.08168852502295564, 0.08168852502295564, 0.08168852502295564]","([107], [6], [1], [114])"
0.5,"[0.08177367090400348, 0.09266170868646728, 0.09537356790259972, 0.08177367090400348, 0.10499947185659932, 0.08177367090400348, 0.094331244258931, 0.12199198187138177, 0.08177367090400348, 0.08177367090400348, 0.08177367090400348]","([108], [8], [1], [115])"
0.5,"[0.08177367090400348, 0.09266170868646728, 0.09537356790259972, 0.08177367090400348, 0.10499947185659932, 0.08177367090400348, 0.094331244258931, 0.12199198187138177, 0.08177367090400348, 0.08177367090400348, 0.08177367090400348]","([109], [7], [1], [116])"
0.5,"[0.08213146719865586, 0.09306714500426568, 0.09579086981440195, 0.08213146719865586, 0.10545889139292966, 0.08213146719865586, 0.09474398553974515, 0.11815030505672232, 0.08213146719865586, 0.08213146719865586, 0.08213146719865586]","([110], [3], [1], [117])"
0.5,"[0.08213146719865586, 0.09306714500426568, 0.09579086981440195, 0.08213146719865586, 0.10545889139292966, 0.08213146719865586, 0.09474398553974515, 0.11815030505672232, 0.08213146719865586, 0.08213146719865586, 0.08213146719865586]","([111], [4], [1], [118])"
0.5,"[0.08236944087156191, 0.0933368045035898, 0.09606842123163722, 0.08236944087156191, 0.10286698307275104, 0.08236944087156191, 0.0950185036385162, 0.11849264232413423, 0.08236944087156191, 0.08236944087156191, 0.08236944087156191]","([112], [10], [1], [119])"
0.5,"[0.08236944087156191, 0.0933368045035898, 0.09606842123163722, 0.08236944087156191, 0.10286698307275104, 0.08236944087156191, 0.0950185036385162, 0.11849264232413423, 0.08236944087156191, 0.08236944087156191, 0.08236944087156191]","([113], [7], [1], [120])"
0.5,"[0.08266180137878085, 0.09366809236008276, 0.09640940463594123, 0.08266180137878085, 0.10323209716153216, 0.08266180137878085, 0.09535576048553372, 0.11536383708422494, 0.08266180137878085, 0.08266180137878085, 0.08266180137878085]","([114], [7], [1], [121])"
0.5,"[0.0829039177515435, 0.09394244615334092, 0.0966917877314136, 0.0829039177515435, 0.10353446391982359, 0.0829039177515435, 0.0956350574578437, 0.11277273822831707, 0.0829039177515435, 0.0829039177515435, 0.0829039177515435]","([115], [9], [1], [122])"
0.5,"[0.0829039177515435, 0.09394244615334092, 0.0966917877314136, 0.0829039177515435, 0.10353446391982359, 0.0829039177515435, 0.0956350574578437, 0.11277273822831707, 0.0829039177515435, 0.0829039177515435, 0.0829039177515435]","([116], [7], [1], [123])"
0.5,"[0.08310765480934335, 0.09417331048521921, 0.09692940859276836, 0.08310765480934335, 0.10378890071403066, 0.08310765480934335, 0.09587008139588453, 0.11059236995603709, 0.08310765480934335, 0.08310765480934335, 0.08310765480934335]","([117], [6], [1], [124])"
0.5,"[0.0831832446144632, 0.09425896495595838, 0.09701756984726072, 0.0831832446144632, 0.10388330095666265, 0.0831832446144632, 0.09504773832162625, 0.11069295823171274, 0.0831832446144632, 0.0831832446144632, 0.0831832446144632]","([118], [8], [1], [125])"
0.5,"[0.0831832446144632, 0.09425896495595838, 0.09701756984726072, 0.0831832446144632, 0.10388330095666265, 0.0831832446144632, 0.09504773832162625, 0.11069295823171274, 0.0831832446144632, 0.0831832446144632, 0.0831832446144632]","([119], [8], [1], [126])"
0.5,"[0.0831832446144632, 0.09425896495595838, 0.09701756984726072, 0.0831832446144632, 0.10388330095666265, 0.0831832446144632, 0.09504773832162625, 0.11069295823171274, 0.0831832446144632, 0.0831832446144632, 0.0831832446144632]","([120], [8], [1], [127])"
0.5,"[0.0831832446144632, 0.09425896495595838, 0.09701756984726072, 0.0831832446144632, 0.10388330095666265, 0.0831832446144632, 0.09504773832162625, 0.11069295823171274, 0.0831832446144632, 0.0831832446144632, 0.0831832446144632]","([121], [2], [1], [128])"
0.5,"[0.0832715366501998, 0.09435901293967144, 0.09605912975079552, 0.0832715366501998, 0.10399356436563416, 0.0832715366501998, 0.09514862352209506, 0.1108104495206049, 0.0832715366501998, 0.0832715366501998, 0.0832715366501998]","([122], [0], [1], [129])"
0.5,"[0.0832715366501998, 0.09435901293967144, 0.09605912975079552, 0.0832715366501998, 0.10399356436563416, 0.0832715366501998, 0.09514862352209506, 0.1108104495206049, 0.0832715366501998, 0.0832715366501998, 0.0832715366501998]","([123], [7], [1], [130])"
0.5,"[0.0834459972453989, 0.09455670269324243, 0.09626038138640576, 0.0834459972453989, 0.10421143928263392, 0.0834459972453989, 0.09534796757361379, 0.10894752559171056, 0.0834459972453989, 0.0834459972453989, 0.0834459972453989]","([124], [2], [1], [131])"
0.5,"[0.08352220405805631, 0.09464305632511831, 0.09543504382582488, 0.08352220405805631, 0.10430661007443134, 0.08352220405805631, 0.09543504382582488, 0.10904702160046265, 0.08352220405805631, 0.08352220405805631, 0.08352220405805631]","([125], [0], [1], [132])"
0.5,"[0.08352220405805631, 0.09464305632511831, 0.09543504382582488, 0.08352220405805631, 0.10430661007443134, 0.08352220405805631, 0.09543504382582488, 0.10904702160046265, 0.08352220405805631, 0.08352220405805631, 0.08352220405805631]","([126], [1], [1], [133])"
0.5,"[0.083580154576506, 0.0940148891825042, 0.09550125987376502, 0.083580154576506, 0.10437898151385529, 0.083580154576506, 0.09550125987376502, 0.1091226820970744, 0.083580154576506, 0.083580154576506, 0.083580154576506]","([127], [4], [1], [134])"
0.5,"[0.08377232411504645, 0.09423105051842989, 0.0957208387095899, 0.08377232411504645, 0.10231974773160545, 0.08377232411504645, 0.0957208387095899, 0.10937357964050615, 0.08377232411504645, 0.08377232411504645, 0.08377232411504645]","([128], [9], [1], [135])"
0.5,"[0.08377232411504645, 0.09423105051842989, 0.0957208387095899, 0.08377232411504645, 0.10231974773160545, 0.08377232411504645, 0.0957208387095899, 0.10937357964050615, 0.08377232411504645, 0.08377232411504645, 0.08377232411504645]","([129], [9], [1], [136])"
0.5,"[0.08377232411504645, 0.09423105051842989, 0.0957208387095899, 0.08377232411504645, 0.10231974773160545, 0.08377232411504645, 0.0957208387095899, 0.10937357964050615, 0.08377232411504645, 0.08377232411504645, 0.08377232411504645]","([130], [10], [1], [137])"
0.5,"[0.08377232411504645, 0.09423105051842989, 0.0957208387095899, 0.08377232411504645, 0.10231974773160545, 0.08377232411504645, 0.0957208387095899, 0.10937357964050615, 0.08377232411504645, 0.08377232411504645, 0.08377232411504645]","([131], [6], [1], [138])"
0.5,"[0.0838389223367383, 0.09430596333073367, 0.09579693588970582, 0.0838389223367383, 0.10240109098326844, 0.0838389223367383, 0.0950019451526648, 0.10946053062319737, 0.0838389223367383, 0.0838389223367383, 0.0838389223367383]","([132], [6], [1], [139])"
0.5,"[0.083897313341733, 0.09437164427965807, 0.09586365525114449, 0.083897313341733, 0.10247240991782072, 0.083897313341733, 0.09437164427965807, 0.10953676622132053, 0.083897313341733, 0.083897313341733, 0.083897313341733]","([133], [1], [1], [140])"
0.5,"[0.08394892487244889, 0.09381452434533977, 0.09592262817638439, 0.08394892487244889, 0.10253544838378996, 0.08394892487244889, 0.09442969935703115, 0.10960415050276137, 0.08394892487244889, 0.08394892487244889, 0.08394892487244889]","([134], [8], [1], [141])"
0.5,"[0.08394892487244889, 0.09381452434533977, 0.09592262817638439, 0.08394892487244889, 0.10253544838378996, 0.08394892487244889, 0.09442969935703115, 0.10960415050276137, 0.08394892487244889, 0.08394892487244889, 0.08394892487244889]","([135], [7], [1], [142])"
0.5,"[0.08410128252568107, 0.09398478692809549, 0.09609671672538038, 0.08410128252568107, 0.10272153844167457, 0.08410128252568107, 0.09460107841175183, 0.10798818433901111, 0.08410128252568107, 0.08410128252568107, 0.08410128252568107]","([136], [4], [1], [143])"
0.5,"[0.08425722478658293, 0.09415905537827604, 0.09627490115754793, 0.08425722478658293, 0.10105778697734685, 0.08425722478658293, 0.09477648960178664, 0.10818841816554485, 0.08425722478658293, 0.08425722478658293, 0.08425722478658293]","([137], [0], [1], [144])"
0.5,"[0.08425722478658293, 0.09415905537827604, 0.09627490115754793, 0.08425722478658293, 0.10105778697734685, 0.08425722478658293, 0.09477648960178664, 0.10818841816554485, 0.08425722478658293, 0.08425722478658293, 0.08425722478658293]","([138], [5], [1], [145])"
0.5,"[0.08425722478658293, 0.09415905537827604, 0.09627490115754793, 0.08425722478658293, 0.10105778697734685, 0.08425722478658293, 0.09477648960178664, 0.10818841816554485, 0.08425722478658293, 0.08425722478658293, 0.08425722478658293]","([139], [1], [1], [146])"
0.5,"[0.08430351001289049, 0.09366144756806546, 0.09632778808325788, 0.08430351001289049, 0.10111330129736197, 0.08430351001289049, 0.09482855340143072, 0.10824784957254091, 0.08430351001289049, 0.08430351001289049, 0.08430351001289049]","([140], [2], [1], [147])"
0.5,"[0.08437095582796153, 0.09373638006697321, 0.09560481808022414, 0.08437095582796153, 0.10119419554505676, 0.08437095582796153, 0.0949044196266352, 0.10833445171334134, 0.08437095582796153, 0.08437095582796153, 0.08437095582796153]","([141], [2], [1], [148])"
0.5,"[0.08443009053280708, 0.09380207889797679, 0.09497093712413283, 0.08443009053280708, 0.10126512147954353, 0.08443009053280708, 0.09497093712413283, 0.10841038217737135, 0.08443009053280708, 0.08443009053280708, 0.08443009053280708]","([142], [2], [1], [149])"
0.5,"[0.084482359851481, 0.093860150264752, 0.09441064810634206, 0.084482359851481, 0.10132781309661708, 0.084482359851481, 0.09502973211234113, 0.10847749731106161, 0.084482359851481, 0.084482359851481, 0.084482359851481]","([143], [9], [1], [150])"
0.5,"[0.084482359851481, 0.093860150264752, 0.09441064810634206, 0.084482359851481, 0.10132781309661708, 0.084482359851481, 0.09502973211234113, 0.10847749731106161, 0.084482359851481, 0.084482359851481, 0.084482359851481]","([144], [9], [1], [151])"
0.5,"[0.084482359851481, 0.093860150264752, 0.09441064810634206, 0.084482359851481, 0.10132781309661708, 0.084482359851481, 0.09502973211234113, 0.10847749731106161, 0.084482359851481, 0.084482359851481, 0.084482359851481]","([145], [10], [1], [152])"
0.5,"[0.084482359851481, 0.093860150264752, 0.09441064810634206, 0.084482359851481, 0.10132781309661708, 0.084482359851481, 0.09502973211234113, 0.10847749731106161, 0.084482359851481, 0.084482359851481, 0.084482359851481]","([146], [8], [1], [153])"
0.5,"[0.084482359851481, 0.093860150264752, 0.09441064810634206, 0.084482359851481, 0.10132781309661708, 0.084482359851481, 0.09502973211234113, 0.10847749731106161, 0.084482359851481, 0.084482359851481, 0.084482359851481]","([147], [9], [1], [154])"
0.5,"[0.084482359851481, 0.093860150264752, 0.09441064810634206, 0.084482359851481, 0.10132781309661708, 0.084482359851481, 0.09502973211234113, 0.10847749731106161, 0.084482359851481, 0.084482359851481, 0.084482359851481]","([148], [2], [1], [155])"
0.5,"[0.08452889282453291, 0.09391184853467006, 0.09391184853467006, 0.08452889282453291, 0.10138362456311165, 0.08452889282453291, 0.09508207458917638, 0.10853724683117431, 0.08452889282453291, 0.08452889282453291, 0.08452889282453291]","([149], [9], [1], [156])"
0.5,"[0.08452889282453291, 0.09391184853467006, 0.09391184853467006, 0.08452889282453291, 0.10138362456311165, 0.08452889282453291, 0.09508207458917638, 0.10853724683117431, 0.08452889282453291, 0.08452889282453291, 0.08452889282453291]","([150], [0], [1], [157])"
0.5,"[0.08452889282453291, 0.09391184853467006, 0.09391184853467006, 0.08452889282453291, 0.10138362456311165, 0.08452889282453291, 0.09508207458917638, 0.10853724683117431, 0.08452889282453291, 0.08452889282453291, 0.08452889282453291]","([151], [2], [1], [158])"
0.5,"[0.08457058396146677, 0.09395816751042074, 0.09346494991888782, 0.08457058396146677, 0.10143362875023955, 0.08457058396146677, 0.09512897074100321, 0.10859077931064799, 0.08457058396146677, 0.08457058396146677, 0.08457058396146677]","([152], [7], [1], [159])"
0.5,"[0.08470486136806979, 0.09410735010407789, 0.09361334940362011, 0.08470486136806979, 0.10159468054831063, 0.08470486136806979, 0.09528001228388457, 0.10717543945168803, 0.08470486136806979, 0.08470486136806979, 0.08470486136806979]","([153], [6], [1], [160])"
0.5,"[0.0847574715587962, 0.09416580018070596, 0.09367149265640534, 0.0847574715587962, 0.10165778100599523, 0.0847574715587962, 0.09471809068530093, 0.1072420061188152, 0.0847574715587962, 0.0847574715587962, 0.0847574715587962]","([154], [6], [1], [161])"
0.5,"[0.08480430817294887, 0.09421783579678, 0.09372325512026801, 0.08480430817294887, 0.10171395665844248, 0.08480430817294887, 0.09421783579678, 0.10730126759003616, 0.08480430817294887, 0.08480430817294887, 0.08480430817294887]","([155], [6], [1], [162])"
0.5,"[0.08484627149930651, 0.09426445717578104, 0.0937696317681842, 0.08484627149930651, 0.10176428730850427, 0.08484627149930651, 0.0937696317681842, 0.10735436298350708, 0.08484627149930651, 0.08484627149930651, 0.08484627149930651]","([156], [5], [1], [163])"
0.5,"[0.08484627149930651, 0.09426445717578104, 0.0937696317681842, 0.08484627149930651, 0.10176428730850427, 0.08484627149930651, 0.0937696317681842, 0.10735436298350708, 0.08484627149930651, 0.08484627149930651, 0.08484627149930651]","([157], [7], [1], [164])"
0.5,"[0.08496472871084977, 0.09439606348619826, 0.09390054723341813, 0.08496472871084977, 0.10190636442628724, 0.08496472871084977, 0.09390054723341813, 0.1061081053555795, 0.08496472871084977, 0.08496472871084977, 0.08496472871084977]","([158], [10], [1], [165])"
0.5,"[0.08496472871084977, 0.09439606348619826, 0.09390054723341813, 0.08496472871084977, 0.10190636442628724, 0.08496472871084977, 0.09390054723341813, 0.1061081053555795, 0.08496472871084977, 0.08496472871084977, 0.08496472871084977]","([159], [9], [1], [166])"
0.5,"[0.08496472871084977, 0.09439606348619826, 0.09390054723341813, 0.08496472871084977, 0.10190636442628724, 0.08496472871084977, 0.09390054723341813, 0.1061081053555795, 0.08496472871084977, 0.08496472871084977, 0.08496472871084977]","([160], [5], [1], [167])"
0.5,"[0.08496472871084977, 0.09439606348619826, 0.09390054723341813, 0.08496472871084977, 0.10190636442628724, 0.08496472871084977, 0.09390054723341813, 0.1061081053555795, 0.08496472871084977, 0.08496472871084977, 0.08496472871084977]","([161], [5], [1], [168])"
0.5,"[0.08496472871084977, 0.09439606348619826, 0.09390054723341813, 0.08496472871084977, 0.10190636442628724, 0.08496472871084977, 0.09390054723341813, 0.1061081053555795, 0.08496472871084977, 0.08496472871084977, 0.08496472871084977]","([162], [0], [1], [169])"
0.5,"[0.08496472871084977, 0.09439606348619826, 0.09390054723341813, 0.08496472871084977, 0.10190636442628724, 0.08496472871084977, 0.09390054723341813, 0.1061081053555795, 0.08496472871084977, 0.08496472871084977, 0.08496472871084977]","([163], [8], [1], [170])"
0.5,"[0.08496472871084977, 0.09439606348619826, 0.09390054723341813, 0.08496472871084977, 0.10190636442628724, 0.08496472871084977, 0.09390054723341813, 0.1061081053555795, 0.08496472871084977, 0.08496472871084977, 0.08496472871084977]","([164], [0], [1], [171])"
0.5,"[0.08496472871084977, 0.09439606348619826, 0.09390054723341813, 0.08496472871084977, 0.10190636442628724, 0.08496472871084977, 0.09390054723341813, 0.1061081053555795, 0.08496472871084977, 0.08496472871084977, 0.08496472871084977]","([165], [2], [1], [172])"
0.5,"[0.08500264690568984, 0.09443819071218619, 0.09349617172235852, 0.08500264690568984, 0.10195184336137464, 0.08500264690568984, 0.0939424533196213, 0.10615545945032011, 0.08500264690568984, 0.08500264690568984, 0.08500264690568984]","([166], [1], [1], [173])"
0.5,"[0.08504480679646231, 0.0939890472048123, 0.09354254425934355, 0.08504480679646231, 0.10200240977002938, 0.08504480679646231, 0.0939890472048123, 0.10620811078222854, 0.08504480679646231, 0.08504480679646231, 0.08504480679646231]","([167], [5], [1], [174])"
0.5,"[0.08504480679646231, 0.0939890472048123, 0.09354254425934355, 0.08504480679646231, 0.10200240977002938, 0.08504480679646231, 0.0939890472048123, 0.10620811078222854, 0.08504480679646231, 0.08504480679646231, 0.08504480679646231]","([168], [7], [1], [175])"
0.5,"[0.08514996393961455, 0.09410526382125206, 0.09365820877888378, 0.08514996393961455, 0.10212853483762735, 0.08514996393961455, 0.09410526382125206, 0.1051029451032973, 0.08514996393961455, 0.08514996393961455, 0.08514996393961455]","([169], [2], [1], [176])"
0.5,"[0.08518442704294123, 0.09414335144079533, 0.09329138125066212, 0.08518442704294123, 0.1021698697494214, 0.08518442704294123, 0.09414335144079533, 0.10514548386067835, 0.08518442704294123, 0.08518442704294123, 0.08518442704294123]","([170], [3], [1], [177])"
0.5,"[0.08518442704294123, 0.09414335144079533, 0.09329138125066212, 0.08518442704294123, 0.1021698697494214, 0.08518442704294123, 0.09414335144079533, 0.10514548386067835, 0.08518442704294123, 0.08518442704294123, 0.08518442704294123]","([171], [8], [1], [178])"
0.5,"[0.08518442704294123, 0.09414335144079533, 0.09329138125066212, 0.08518442704294123, 0.1021698697494214, 0.08518442704294123, 0.09414335144079533, 0.10514548386067835, 0.08518442704294123, 0.08518442704294123, 0.08518442704294123]","([172], [3], [1], [179])"
0.5,"[0.08518442704294123, 0.09414335144079533, 0.09329138125066212, 0.08518442704294123, 0.1021698697494214, 0.08518442704294123, 0.09414335144079533, 0.10514548386067835, 0.08518442704294123, 0.08518442704294123, 0.08518442704294123]","([173], [5], [1], [180])"
0.5,"[0.08518442704294123, 0.09414335144079533, 0.09329138125066212, 0.08518442704294123, 0.1021698697494214, 0.08518442704294123, 0.09414335144079533, 0.10514548386067835, 0.08518442704294123, 0.08518442704294123, 0.08518442704294123]","([174], [8], [1], [181])"
0.5,"[0.08518442704294123, 0.09414335144079533, 0.09329138125066212, 0.08518442704294123, 0.1021698697494214, 0.08518442704294123, 0.09414335144079533, 0.10514548386067835, 0.08518442704294123, 0.08518442704294123, 0.08518442704294123]","([175], [5], [1], [182])"
0.5,"[0.08518442704294123, 0.09414335144079533, 0.09329138125066212, 0.08518442704294123, 0.1021698697494214, 0.08518442704294123, 0.09414335144079533, 0.10514548386067835, 0.08518442704294123, 0.08518442704294123, 0.08518442704294123]","([176], [1], [1], [183])"
0.5,"[0.08522254162993655, 0.09373803848354093, 0.09333312318155285, 0.08522254162993655, 0.10221558423649427, 0.08522254162993655, 0.09418547457389702, 0.10519252974489558, 0.08522254162993655, 0.08522254162993655, 0.08522254162993655]","([177], [8], [1], [184])"
0.5,"[0.08522254162993655, 0.09373803848354093, 0.09333312318155285, 0.08522254162993655, 0.10221558423649427, 0.08522254162993655, 0.09418547457389702, 0.10519252974489558, 0.08522254162993655, 0.08522254162993655, 0.08522254162993655]","([178], [4], [1], [185])"
0.5,"[0.08535373435440355, 0.09388234007816186, 0.09347680144412301, 0.08535373435440355, 0.10083352285654283, 0.08535373435440355, 0.09433046495764108, 0.10535446453710978, 0.08535373435440355, 0.08535373435440355, 0.08535373435440355]","([179], [0], [1], [186])"
0.5,"[0.08535373435440355, 0.09388234007816186, 0.09347680144412301, 0.08535373435440355, 0.10083352285654283, 0.08535373435440355, 0.09433046495764108, 0.10535446453710978, 0.08535373435440355, 0.08535373435440355, 0.08535373435440355]","([180], [9], [1], [187])"
0.5,"[0.08535373435440355, 0.09388234007816186, 0.09347680144412301, 0.08535373435440355, 0.10083352285654283, 0.08535373435440355, 0.09433046495764108, 0.10535446453710978, 0.08535373435440355, 0.08535373435440355, 0.08535373435440355]","([181], [8], [1], [188])"
0.5,"[0.08535373435440355, 0.09388234007816186, 0.09347680144412301, 0.08535373435440355, 0.10083352285654283, 0.08535373435440355, 0.09433046495764108, 0.10535446453710978, 0.08535373435440355, 0.08535373435440355, 0.08535373435440355]","([182], [2], [1], [189])"
0.5,"[0.08538521966743891, 0.09391697142602509, 0.09314240287449713, 0.08538521966743891, 0.10087071835894948, 0.08538521966743891, 0.09436526160995426, 0.10539332772594051, 0.08538521966743891, 0.08538521966743891, 0.08538521966743891]","([183], [7], [1], [190])"
0.5,"[0.08547955361360585, 0.09402073128705457, 0.09324530698896616, 0.08547955361360585, 0.10098216074854051, 0.08547955361360585, 0.09446951674384528, 0.10440496254995826, 0.08547955361360585, 0.08547955361360585, 0.08547955361360585]","([184], [9], [1], [191])"
0.5,"[0.08547955361360585, 0.09402073128705457, 0.09324530698896616, 0.08547955361360585, 0.10098216074854051, 0.08547955361360585, 0.09446951674384528, 0.10440496254995826, 0.08547955361360585, 0.08547955361360585, 0.08547955361360585]","([185], [6], [1], [192])"
0.5,"[0.08551793281814943, 0.09406294536895904, 0.09328717291547574, 0.08551793281814943, 0.10102750042146556, 0.08551793281814943, 0.09406294536895904, 0.10445183901624379, 0.08551793281814943, 0.08551793281814943, 0.08551793281814943]","([186], [5], [1], [193])"
0.5,"[0.08551793281814943, 0.09406294536895904, 0.09328717291547574, 0.08551793281814943, 0.10102750042146556, 0.08551793281814943, 0.09406294536895904, 0.10445183901624379, 0.08551793281814943, 0.08551793281814943, 0.08551793281814943]","([187], [8], [1], [194])"
0.5,"[0.08551793281814943, 0.09406294536895904, 0.09328717291547574, 0.08551793281814943, 0.10102750042146556, 0.08551793281814943, 0.09406294536895904, 0.10445183901624379, 0.08551793281814943, 0.08551793281814943, 0.08551793281814943]","([188], [8], [1], [195])"
0.5,"[0.08551793281814943, 0.09406294536895904, 0.09328717291547574, 0.08551793281814943, 0.10102750042146556, 0.08551793281814943, 0.09406294536895904, 0.10445183901624379, 0.08551793281814943, 0.08551793281814943, 0.08551793281814943]","([189], [6], [1], [196])"
0.5,"[0.08555269448504893, 0.09410118044629019, 0.09332509265375775, 0.08555269448504893, 0.10106856647862585, 0.08555269448504893, 0.09369469649895931, 0.10449429701207308, 0.08555269448504893, 0.08555269448504893, 0.08555269448504893]","([190], [9], [1], [197])"
0.5,"[0.08555269448504893, 0.09410118044629019, 0.09332509265375775, 0.08555269448504893, 0.10106856647862585, 0.08555269448504893, 0.09369469649895931, 0.10449429701207308, 0.08555269448504893, 0.08555269448504893, 0.08555269448504893]","([191], [7], [1], [198])"
0.5,"[0.08563751500268207, 0.0941944762902538, 0.09341761905184141, 0.08563751500268207, 0.10116877008035642, 0.08563751500268207, 0.09378758933774548, 0.1036064552237102, 0.08563751500268207, 0.08563751500268207, 0.08563751500268207]","([192], [10], [1], [199])"
0.5,"[0.08563751500268207, 0.0941944762902538, 0.09341761905184141, 0.08563751500268207, 0.10116877008035642, 0.08563751500268207, 0.09378758933774548, 0.1036064552237102, 0.08563751500268207, 0.08563751500268207, 0.08563751500268207]","([193], [5], [1], [200])"
0.5,"[0.08563751500268207, 0.0941944762902538, 0.09341761905184141, 0.08563751500268207, 0.10116877008035642, 0.08563751500268207, 0.09378758933774548, 0.1036064552237102, 0.08563751500268207, 0.08563751500268207, 0.08563751500268207]","([194], [4], [1], [201])"
0.5,"[0.08574802333380782, 0.09431602669226831, 0.09353816698201939, 0.08574802333380782, 0.1000089006098446, 0.08574802333380782, 0.09390861468484593, 0.10374015102817472, 0.08574802333380782, 0.08574802333380782, 0.08574802333380782]","([195], [6], [1], [202])"
0.5,"[0.08577980026376444, 0.09435097879562258, 0.09357283082224448, 0.08577980026376444, 0.10004596240679527, 0.08577980026376444, 0.09357283082224448, 0.10377859557050638, 0.08577980026376444, 0.08577980026376444, 0.08577980026376444]","([196], [10], [1], [203])"
0.5,"[0.08577980026376444, 0.09435097879562258, 0.09357283082224448, 0.08577980026376444, 0.10004596240679527, 0.08577980026376444, 0.09357283082224448, 0.10377859557050638, 0.08577980026376444, 0.08577980026376444, 0.08577980026376444]","([197], [4], [2], [205])"
0.5,"[0.08458693299535698, 0.09303891938301692, 0.09227159245660518, 0.08458693299535698, 0.11256086348158321, 0.08458693299535698, 0.09227159245660518, 0.1023354342500475, 0.08458693299535698, 0.08458693299535698, 0.08458693299535698]","([198], [4], [1], [206])"
0.5,"[0.08476695480441951, 0.09323692909902677, 0.09246796911208732, 0.08476695480441951, 0.11067217461284616, 0.08476695480441951, 0.09246796911208732, 0.10255322923743526, 0.08476695480441951, 0.08476695480441951, 0.08476695480441951]","([199], [8], [1], [207])"
0.5,"[0.08476695480441951, 0.09323692909902677, 0.09246796911208732, 0.08476695480441951, 0.11067217461284616, 0.08476695480441951, 0.09246796911208732, 0.10255322923743526, 0.08476695480441951, 0.08476695480441951, 0.08476695480441951]","([200], [3], [1], [208])"
0.5,"[0.08476695480441951, 0.09323692909902677, 0.09246796911208732, 0.08476695480441951, 0.11067217461284616, 0.08476695480441951, 0.09246796911208732, 0.10255322923743526, 0.08476695480441951, 0.08476695480441951, 0.08476695480441951]","([201], [8], [2], [210])"
0.5,"[0.08411915201123213, 0.09252439739091102, 0.09176131392069366, 0.08411915201123213, 0.10982639993558259, 0.08411915201123213, 0.09176131392069366, 0.10176950085526466, 0.09176131392069366, 0.08411915201123213, 0.08411915201123213]","([202], [10], [1], [211])"
0.5,"[0.08411915201123213, 0.09252439739091102, 0.09176131392069366, 0.08411915201123213, 0.10982639993558259, 0.08411915201123213, 0.09176131392069366, 0.10176950085526466, 0.09176131392069366, 0.08411915201123213, 0.08411915201123213]","([203], [7], [1], [212])"
0.5,"[0.0841930160450728, 0.09260564197144433, 0.09184188844664463, 0.0841930160450728, 0.10992283720019455, 0.0841930160450728, 0.09184188844664463, 0.10098077526306301, 0.09184188844664463, 0.0841930160450728, 0.0841930160450728]","([204], [2], [1], [213])"
0.5,"[0.0842209907517311, 0.09263641193064935, 0.09154013590274651, 0.0842209907517311, 0.10995936112189462, 0.0842209907517311, 0.09187240463443465, 0.10101432801718456, 0.09187240463443465, 0.0842209907517311, 0.0842209907517311]","([205], [1], [1], [214])"
0.5,"[0.08425470583369214, 0.09227317899468923, 0.09157678096185991, 0.08425470583369214, 0.11000337970727955, 0.08425470583369214, 0.09190918270632101, 0.10105476575506843, 0.09190918270632101, 0.08425470583369214, 0.08425470583369214]","([206], [7], [1], [215])"
0.5,"[0.08432180091747282, 0.09234665948001165, 0.0916497068801241, 0.08432180091747282, 0.11009097939568374, 0.08432180091747282, 0.09198237332817265, 0.10033890300047092, 0.09198237332817265, 0.08432180091747282, 0.08432180091747282]","([207], [8], [1], [216])"
0.5,"[0.08434986128622031, 0.09237739033833552, 0.09168020580854679, 0.08434986128622031, 0.11012761515825051, 0.08434986128622031, 0.09201298296038843, 0.10037229349483034, 0.09168020580854679, 0.08434986128622031, 0.08434986128622031]","([208], [9], [1], [217])"
0.5,"[0.08434986128622031, 0.09237739033833552, 0.09168020580854679, 0.08434986128622031, 0.11012761515825051, 0.08434986128622031, 0.09201298296038843, 0.10037229349483034, 0.09168020580854679, 0.08434986128622031, 0.08434986128622031]","([209], [6], [1], [218])"
0.5,"[0.08437794033688388, 0.09240814165652295, 0.09171072504241974, 0.08437794033688388, 0.11016427531202354, 0.08437794033688388, 0.09171072504241974, 0.1004057062197748, 0.09171072504241974, 0.08437794033688388, 0.08437794033688388]","([210], [10], [1], [219])"
0.5,"[0.08437794033688388, 0.09240814165652295, 0.09171072504241974, 0.08437794033688388, 0.11016427531202354, 0.08437794033688388, 0.09171072504241974, 0.1004057062197748, 0.09171072504241974, 0.08437794033688388, 0.08437794033688388]","([211], [10], [1], [220])"
0.5,"[0.08437794033688388, 0.09240814165652295, 0.09171072504241974, 0.08437794033688388, 0.11016427531202354, 0.08437794033688388, 0.09171072504241974, 0.1004057062197748, 0.09171072504241974, 0.08437794033688388, 0.08437794033688388]","([212], [8], [1], [221])"
0.5,"[0.08440369979561638, 0.09243635262851449, 0.09173872310242956, 0.08440369979561638, 0.11019790699457428, 0.08440369979561638, 0.09173872310242956, 0.10043635874145937, 0.09143343645251077, 0.08440369979561638, 0.08440369979561638]","([213], [3], [1], [222])"
0.5,"[0.08440369979561638, 0.09243635262851449, 0.09173872310242956, 0.08440369979561638, 0.11019790699457428, 0.08440369979561638, 0.09173872310242956, 0.10043635874145937, 0.09143343645251077, 0.08440369979561638, 0.08440369979561638]","([214], [6], [1], [223])"
