tau,prob_actions,results
0.5,"[0.08104475953618209, 0.05957936451962596, 0.11604475641928064, 0.1027977871160818, 0.05957936451962596, 0.07277040015370131, 0.10279778711608185, 0.05957936451962596, 0.07928298708242813, 0.1403939133395454, 0.12612951567782077]","([107], [6], [1], [128])"
0.5,"[0.08141667265038326, 0.059852773277051276, 0.11657728396324038, 0.10326952452832328, 0.059852773277051276, 0.07310434236412575, 0.09868054041226665, 0.059852773277051276, 0.07964681545082292, 0.14103817877785163, 0.1267083220218322]","([108], [9], [1], [129])"
0.5,"[0.08260032345347239, 0.060722924080937754, 0.11827210630482117, 0.10477087617612986, 0.060722924080937754, 0.07416714695600798, 0.1001151765513511, 0.060722924080937754, 0.08080473573917327, 0.12855043128811547, 0.1285504312881154]","([109], [8], [1], [130])"
0.5,"[0.08283515763333493, 0.06089556042761544, 0.1186083559939686, 0.10506874162933429, 0.06089556042761544, 0.07437800546599879, 0.10039980576821456, 0.06089556042761544, 0.07819144735250246, 0.12891590243690007, 0.12891590243690002]","([110], [3], [1], [131])"
0.5,"[0.08322372386217095, 0.061181211580389874, 0.11916472846809388, 0.10087076489979374, 0.061181211580389874, 0.07472690057186912, 0.10087076489979378, 0.061181211580389874, 0.07855823069297098, 0.12952062593206898, 0.12952062593206892]","([111], [4], [1], [132])"
0.5,"[0.08322372386217095, 0.061181211580389874, 0.11916472846809388, 0.10087076489979374, 0.061181211580389874, 0.07472690057186912, 0.10087076489979378, 0.061181211580389874, 0.07855823069297098, 0.12952062593206898, 0.12952062593206892]","([112], [10], [1], [133])"
0.5,"[0.08409459890571262, 0.06182142794930944, 0.12041169968347894, 0.10192630324508184, 0.06182142794930944, 0.07550886261068677, 0.10192630324508188, 0.06182142794930944, 0.07938028478284324, 0.13087596399570742, 0.12041169968347894]","([113], [8], [1], [134])"
0.5,"[0.08427787500088244, 0.06195616180926965, 0.12067412540900613, 0.10214844182588176, 0.06195616180926965, 0.07567342691885974, 0.1021484418258818, 0.06195616180926965, 0.07737388260319163, 0.13116119557948147, 0.12067412540900613]","([114], [8], [1], [135])"
0.5,"[0.08442142990123742, 0.0620616949712628, 0.12087967594108033, 0.10232243659482411, 0.0620616949712628, 0.07580232541399554, 0.10232243659482415, 0.0620616949712628, 0.07580232541399554, 0.13138460928517415, 0.12087967594108033]","([115], [9], [1], [136])"
0.5,"[0.08531768651110891, 0.06272057038243381, 0.122162990008232, 0.10340873849996304, 0.06272057038243381, 0.07660707765848372, 0.10340873849996308, 0.06272057038243381, 0.07660707765848372, 0.12216299000823205, 0.122162990008232]","([116], [7], [1], [137])"
0.5,"[0.08531768651110891, 0.06272057038243381, 0.122162990008232, 0.10340873849996304, 0.06272057038243381, 0.07660707765848372, 0.10340873849996308, 0.06272057038243381, 0.07660707765848372, 0.12216299000823205, 0.122162990008232]","([117], [7], [1], [138])"
0.5,"[0.08531768651110891, 0.06272057038243381, 0.122162990008232, 0.10340873849996304, 0.06272057038243381, 0.07660707765848372, 0.10340873849996308, 0.06272057038243381, 0.07660707765848372, 0.12216299000823205, 0.122162990008232]","([118], [9], [1], [139])"
0.5,"[0.0859952135207825, 0.06321864859146611, 0.12313311389107176, 0.10422993063766682, 0.06321864859146611, 0.07721543175677525, 0.10422993063766686, 0.06321864859146611, 0.07721543175677525, 0.11519188813379141, 0.12313311389107176]","([119], [9], [1], [140])"
0.5,"[0.08652430163661845, 0.06360760321230521, 0.12389069404650559, 0.10487120839438135, 0.06360760321230521, 0.07769050200346728, 0.1048712083943814, 0.06360760321230521, 0.07769050200346728, 0.10974807983775732, 0.12389069404650559]","([120], [9], [1], [141])"
0.5,"[0.08694833750082524, 0.06391932956534217, 0.1244978540758095, 0.10538515826327116, 0.06391932956534217, 0.07807124543085782, 0.1053851582632712, 0.06391932956534217, 0.07807124543085782, 0.1053851582632712, 0.1244978540758095]","([121], [2], [1], [142])"
0.5,"[0.08749285478948951, 0.06431962681113859, 0.11901498840613675, 0.10604513684701841, 0.06431962681113859, 0.0785601695909575, 0.10604513684701845, 0.06431962681113859, 0.0785601695909575, 0.10604513684701845, 0.12527752664798764]","([122], [0], [1], [143])"
0.5,"[0.08575401116180162, 0.06444219217821855, 0.11924177945678832, 0.1062472129747743, 0.06444219217821855, 0.07870987126836387, 0.10624721297477434, 0.06444219217821855, 0.07870987126836387, 0.10624721297477434, 0.1255162513857036]","([123], [8], [1], [144])"
0.5,"[0.08587579653780665, 0.06453371112291496, 0.11941112319651442, 0.10639810220556731, 0.06453371112291496, 0.07882165275983997, 0.10639810220556735, 0.06453371112291496, 0.07740148157070183, 0.10639810220556735, 0.12569450594969023]","([124], [2], [1], [145])"
0.5,"[0.08631905813214058, 0.06486681214594926, 0.11486582352860637, 0.10694729294753592, 0.06486681214594926, 0.07922850326812005, 0.10694729294753597, 0.06486681214594926, 0.07780100163931315, 0.10694729294753597, 0.12634329815136427]","([125], [0], [1], [146])"
0.5,"[0.08482859836565569, 0.06497262739200882, 0.11505320063221931, 0.10712175279447868, 0.06497262739200882, 0.07935774630151257, 0.10712175279447872, 0.06497262739200882, 0.0779279160329729, 0.10712175279447872, 0.12654939810817703]","([126], [2], [1], [147])"
0.5,"[0.0851949831278452, 0.06525325186411475, 0.11123101060570105, 0.10758442433071873, 0.06525325186411475, 0.07970050180575, 0.10758442433071877, 0.06525325186411475, 0.0782644959309525, 0.10758442433071877, 0.12709597994525076]","([127], [4], [1], [148])"
0.5,"[0.0851949831278452, 0.06525325186411475, 0.11123101060570105, 0.10758442433071873, 0.06525325186411475, 0.07970050180575, 0.10758442433071877, 0.06525325186411475, 0.0782644959309525, 0.10758442433071877, 0.12709597994525076]","([128], [9], [1], [149])"
0.5,"[0.08554222456406449, 0.06551921392036955, 0.11168437082078422, 0.10802292163006516, 0.06551921392036955, 0.08002534859482557, 0.1080229216300652, 0.06551921392036955, 0.07858348978451382, 0.10394707791872575, 0.12761400329584713]","([129], [9], [1], [150])"
0.5,"[0.08583155899293315, 0.06574082335870461, 0.11206212734757162, 0.10838829382483608, 0.06574082335870461, 0.08029602297404234, 0.10838829382483613, 0.06574082335870461, 0.07884928728102714, 0.10091630613592832, 0.12804563954271134]","([130], [10], [1], [151])"
0.5,"[0.08654626229784464, 0.06628823487345918, 0.11299524767895597, 0.10929082283303812, 0.06628823487345918, 0.08096463290801222, 0.10929082283303818, 0.06628823487345918, 0.07950585051803306, 0.10175661730306844, 0.12078503900763177]","([131], [6], [1], [152])"
0.5,"[0.08690462946303802, 0.06656271844082019, 0.11346313370333069, 0.10974336972900388, 0.06656271844082019, 0.0812998878942566, 0.10560261129902022, 0.06656271844082019, 0.07983506503879863, 0.10217796687397274, 0.12128518067611851]","([132], [6], [1], [153])"
0.5,"[0.08720326965430555, 0.06679145542628664, 0.11385303988163606, 0.11012049326233823, 0.06679145542628664, 0.08157926787919856, 0.10252909255921083, 0.06679145542628664, 0.08010941128755841, 0.10252909255921083, 0.12170196663768158]","([133], [1], [1], [154])"
0.5,"[0.08720326965430555, 0.06679145542628664, 0.11385303988163606, 0.11012049326233823, 0.06679145542628664, 0.08157926787919856, 0.10252909255921083, 0.06679145542628664, 0.08010941128755841, 0.10252909255921083, 0.12170196663768158]","([134], [8], [1], [155])"
0.5,"[0.08730844401904829, 0.06687201145271261, 0.11399035607621281, 0.1102533076965898, 0.06687201145271261, 0.08167765923206165, 0.1026527511355499, 0.06687201145271261, 0.07899994705893275, 0.1026527511355499, 0.12184874928791709]","([135], [8], [2], [157])"
0.5,"[0.08627616083462987, 0.06608135650854924, 0.11264260181160046, 0.10894973807236344, 0.06608135650854924, 0.08071195110250753, 0.10143904597767998, 0.06608135650854924, 0.08988930464835573, 0.10143904597767998, 0.1204080820495353]","([136], [4], [1], [158])"
0.5,"[0.08627616083462987, 0.06608135650854924, 0.11264260181160046, 0.10894973807236344, 0.06608135650854924, 0.08071195110250753, 0.10143904597767998, 0.06608135650854924, 0.08988930464835573, 0.10143904597767998, 0.1204080820495353]","([137], [0], [2], [160])"
0.5,"[0.0952079472770461, 0.06543540141920992, 0.11154150362353266, 0.10788473817665269, 0.06543540141920992, 0.07992297977474089, 0.10044746421439504, 0.06543540141920992, 0.08901062332456562, 0.10044746421439504, 0.11923107513704219]","([138], [5], [1], [161])"
0.5,"[0.09534524580181933, 0.06552976522328038, 0.11170235662306152, 0.10804031778760784, 0.06552976522328038, 0.07859614497609646, 0.10059231859943621, 0.06552976522328038, 0.08913898474418584, 0.10059231859943621, 0.11940301719851534]","([139], [1], [1], [162])"
0.5,"[0.09534524580181933, 0.06552976522328038, 0.11170235662306152, 0.10804031778760784, 0.06552976522328038, 0.07859614497609646, 0.10059231859943621, 0.06552976522328038, 0.08913898474418584, 0.10059231859943621, 0.11940301719851534]","([140], [2], [1], [163])"
0.5,"[0.09569568712445449, 0.06577061978717286, 0.10843741983024267, 0.10843741983024258, 0.06577061978717286, 0.07888502500118653, 0.10096204553107785, 0.06577061978717286, 0.08946661496265566, 0.10096204553107785, 0.11984188282754368]","([141], [2], [1], [164])"
0.5,"[0.09599739641444612, 0.06597798134749573, 0.10562650200176957, 0.10877930124547247, 0.06597798134749573, 0.07913373364834977, 0.10128035859187094, 0.06597798134749573, 0.0897486852386466, 0.10128035859187094, 0.12021972022508631]","([142], [2], [1], [165])"
0.5,"[0.09625977089878344, 0.0661583085176091, 0.10318205252598203, 0.10907661048652353, 0.0661583085176091, 0.07935001735327481, 0.10155717216027563, 0.0661583085176091, 0.0899939811100865, 0.10155717216027563, 0.12054829775197108]","([143], [10], [1], [166])"
0.5,"[0.09687972851879179, 0.06658439874314559, 0.10384659285382931, 0.10977911450460295, 0.06658439874314559, 0.07986106830889865, 0.1022112475041019, 0.06658439874314559, 0.09057358413451867, 0.1022112475041019, 0.11488422044171806]","([144], [9], [1], [167])"
0.5,"[0.09715945028287873, 0.06677664851264704, 0.10414643011175329, 0.1100960807888672, 0.06677664851264704, 0.08009165193305591, 0.10250636301380145, 0.06677664851264704, 0.0908350981077837, 0.09961905347687709, 0.11521592674704155]","([145], [10], [1], [168])"
0.5,"[0.09765945163159226, 0.06712029407899889, 0.10468238781188399, 0.11066265654369327, 0.06712029407899889, 0.08050381908582004, 0.1030338806110027, 0.06712029407899889, 0.09130255311532218, 0.10013171241999567, 0.11066265654369327]","([146], [9], [1], [169])"
0.5,"[0.09790148964556927, 0.06728664421106514, 0.10494183138668453, 0.11093692154481469, 0.06728664421106514, 0.08070333878579337, 0.10328923854532233, 0.06728664421106514, 0.09152883626823632, 0.09790148964556933, 0.11093692154481469]","([147], [9], [1], [170])"
0.5,"[0.09811104963158056, 0.06743067254271429, 0.10516646135704563, 0.11117438411878808, 0.06743067254271429, 0.08087608580535602, 0.10351033110952167, 0.06743067254271429, 0.0917247554694399, 0.0959705307613372, 0.11117438411878808]","([148], [2], [1], [171])"
0.5,"[0.09835018662467629, 0.06759502883423128, 0.10298538386826277, 0.11144536183258556, 0.06759502883423128, 0.08107321410074651, 0.10376262837296779, 0.06759502883423128, 0.09194832643619412, 0.09620445042928744, 0.11144536183258556]","([149], [10], [2], [173])"
0.5,"[0.09702766786782561, 0.06668607587164785, 0.10160053543511224, 0.10994675174910835, 0.06668607587164785, 0.07998301946049043, 0.10236732830295303, 0.06668607587164785, 0.0907118937404743, 0.0949107854699032, 0.12339379035918921]","([150], [0], [1], [174])"
0.5,"[0.09511212665665161, 0.06682754191883226, 0.10181606807745108, 0.11017998983018315, 0.06682754191883226, 0.08015269328605375, 0.10258448759905137, 0.06682754191883226, 0.0909043275112779, 0.09511212665665164, 0.12365555462618272]","([151], [2], [1], [175])"
0.5,"[0.09531429691209155, 0.06696959048503587, 0.09990688907649835, 0.1104141883227555, 0.06696959048503587, 0.08032306578265808, 0.10280254109854826, 0.06696959048503587, 0.09109755367243709, 0.09531429691209158, 0.12391839676781193]","([152], [7], [1], [176])"
0.5,"[0.09531429691209155, 0.06696959048503587, 0.09990688907649835, 0.1104141883227555, 0.06696959048503587, 0.08032306578265808, 0.10280254109854826, 0.06696959048503587, 0.09109755367243709, 0.09531429691209158, 0.12391839676781193]","([153], [7], [1], [177])"
0.5,"[0.09531429691209155, 0.06696959048503587, 0.09990688907649835, 0.1104141883227555, 0.06696959048503587, 0.08032306578265808, 0.10280254109854826, 0.06696959048503587, 0.09109755367243709, 0.09531429691209158, 0.12391839676781193]","([154], [6], [1], [178])"
0.5,"[0.09559109546095303, 0.06716407427251218, 0.10019702479394633, 0.11073483787997401, 0.06716407427251218, 0.08055632887926624, 0.10019702479394633, 0.06716407427251218, 0.09136210654098122, 0.09559109546095305, 0.12427826337244319]","([155], [6], [1], [179])"
0.5,"[0.0958281621982331, 0.06733064175323245, 0.10044551427550871, 0.11100946122844446, 0.06733064175323245, 0.08075610926636799, 0.09796550569168706, 0.06733064175323245, 0.09158868534943888, 0.09582816219823315, 0.1245864745323893]","([156], [6], [2], [181])"
0.5,"[0.09489566815322664, 0.06667545416493796, 0.09946808924970298, 0.10992923951532461, 0.06667545416493796, 0.07997027982686561, 0.10674311109533556, 0.06667545416493796, 0.09069744522003258, 0.09489566815322667, 0.12337413629147138]","([157], [8], [1], [182])"
0.5,"[0.09508313454549865, 0.06680717152452509, 0.09966458845984313, 0.11014640472779635, 0.06680717152452509, 0.0801282611145248, 0.10695398211111914, 0.06680717152452509, 0.08890111802464278, 0.09508313454549867, 0.12361786189750107]","([158], [10], [1], [183])"
0.5,"[0.09559130362960226, 0.06716422053566097, 0.10019724299292405, 0.11073507902713854, 0.06716422053566097, 0.08055650430671676, 0.10752559459939522, 0.06716422053566097, 0.08937624749884782, 0.09559130362960229, 0.11893406270878999]","([159], [9], [1], [184])"
0.5,"[0.09576905894501844, 0.06728911471277418, 0.10038356321093313, 0.1109409947135317, 0.06728911471277418, 0.08070630189591328, 0.10772554213915667, 0.06728911471277418, 0.08954244570372252, 0.09390952456619091, 0.11915522468721061]","([160], [5], [1], [185])"
0.5,"[0.09588542603092963, 0.0673708763827637, 0.10050553728954388, 0.11107579691797137, 0.0673708763827637, 0.07958928633866211, 0.1078564373108857, 0.0673708763827637, 0.08965124695526124, 0.09402363216872407, 0.11930000783973072]","([161], [6], [2], [187])"
0.5,"[0.09497698358856539, 0.06673258789598538, 0.09955332276074791, 0.11002343711297695, 0.06673258789598538, 0.07883523758839427, 0.11630882794601115, 0.06673258789598538, 0.0888018686804151, 0.09313282882578684, 0.11816972980914618]","([162], [0], [1], [188])"
0.5,"[0.09330489749689626, 0.06685588048640413, 0.09973725369217078, 0.11022671222932008, 0.06685588048640413, 0.07898089057391465, 0.11652371571131684, 0.06685588048640413, 0.08896593563434023, 0.09330489749689631, 0.11838805570593239]","([163], [9], [1], [189])"
0.5,"[0.09345654500378754, 0.0669645406732622, 0.09989935564257595, 0.11040586259067121, 0.0669645406732622, 0.07910925741712335, 0.11671310052878495, 0.0669645406732622, 0.08911053107036916, 0.09183125511054997, 0.1185804706163513]","([164], [0], [1], [190])"
0.5,"[0.0919807504947014, 0.06707355464372818, 0.10006198537610503, 0.11058559624258193, 0.06707355464372818, 0.07923804220628115, 0.11690310195888685, 0.06707355464372818, 0.0892555972905604, 0.09198075049470143, 0.11877351200499736]","([165], [3], [1], [191])"
0.5,"[0.09236615165408356, 0.06735459416106788, 0.1004812470690856, 0.1068589323424102, 0.06735459416106788, 0.07957005116651716, 0.11739292826262984, 0.06735459416106788, 0.08962958000424907, 0.09236615165408359, 0.11927117536373734]","([166], [1], [1], [192])"
0.5,"[0.09236615165408356, 0.06735459416106788, 0.1004812470690856, 0.1068589323424102, 0.06735459416106788, 0.07957005116651716, 0.11739292826262984, 0.06735459416106788, 0.08962958000424907, 0.09236615165408359, 0.11927117536373734]","([167], [5], [1], [193])"
0.5,"[0.09245987059047767, 0.06742293522338336, 0.10058319995371086, 0.10696735631920255, 0.06742293522338336, 0.07863614069947687, 0.11751204051511566, 0.06742293522338336, 0.08972052228945879, 0.09245987059047771, 0.11939219337192963]","([168], [7], [1], [194])"
0.5,"[0.09245987059047767, 0.06742293522338336, 0.10058319995371086, 0.10696735631920255, 0.06742293522338336, 0.07863614069947687, 0.11751204051511566, 0.06742293522338336, 0.08972052228945879, 0.09245987059047771, 0.11939219337192963]","([169], [2], [1], [195])"
0.5,"[0.09263566894839005, 0.06755112966300574, 0.09887309593218054, 0.10717073845105124, 0.06755112966300574, 0.07878565534101001, 0.11773547175750827, 0.06755112966300574, 0.08989111219390922, 0.09263566894839009, 0.1196191994385432]","([170], [3], [1], [196])"
0.5,"[0.09295874689399278, 0.06778672228561448, 0.09921792764842739, 0.10405688989930255, 0.06778672228561448, 0.07906042971204325, 0.11814608825946471, 0.06778672228561448, 0.09020461817044328, 0.0929587468939928, 0.12003638566548973]","([171], [9], [1], [197])"
0.5,"[0.09309431481780968, 0.06788558017160873, 0.09936262375187263, 0.10420864298326547, 0.06788558017160873, 0.07917572879545663, 0.11831838855854995, 0.06788558017160873, 0.09033616956514967, 0.09163594830205297, 0.12021144271101673]","([172], [3], [1], [198])"
0.5,"[0.09336837507551748, 0.06808542846130165, 0.09965513727780871, 0.10157152372805768, 0.06808542846130165, 0.07940881414207905, 0.11866670594101728, 0.06808542846130165, 0.09060211012188306, 0.09190571527607397, 0.12056533305365778]","([173], [6], [2], [200])"
0.5,"[0.0925013393368644, 0.06745317477037355, 0.0987297215201675, 0.10062831205675626, 0.06745317477037355, 0.07867140942908542, 0.1268509274506658, 0.06745317477037355, 0.08976076242348391, 0.09105226206275223, 0.11944574140910377]","([174], [8], [2], [202])"
0.5,"[0.0915068837360765, 0.06672800486556775, 0.09766830635327563, 0.09954648568278082, 0.06672800486556775, 0.07782563547284334, 0.12548718919376275, 0.06672800486556775, 0.09954648568278082, 0.09007338507976106, 0.11816161420201579]","([175], [5], [1], [203])"
0.5,"[0.09158478070245613, 0.0667848083424142, 0.09775144834725173, 0.09963122651245224, 0.0667848083424142, 0.07704061709458777, 0.12559401253817795, 0.0667848083424142, 0.09963122651245224, 0.09015006175328319, 0.11826220151209625]","([176], [1], [1], [204])"
0.5,"[0.09158478070245613, 0.0667848083424142, 0.09775144834725173, 0.09963122651245224, 0.0667848083424142, 0.07704061709458777, 0.12559401253817795, 0.0667848083424142, 0.09963122651245224, 0.09015006175328319, 0.11826220151209625]","([177], [8], [1], [205])"
0.5,"[0.09181062600541041, 0.06694949766259545, 0.09799250046635795, 0.09987691410773637, 0.06694949766259545, 0.07723059692938194, 0.1259037235796127, 0.06694949766259545, 0.09741094431207771, 0.09037236908264355, 0.11855383252899318]","([178], [4], [1], [206])"
0.5,"[0.09181062600541041, 0.06694949766259545, 0.09799250046635795, 0.09987691410773637, 0.06694949766259545, 0.07723059692938194, 0.1259037235796127, 0.06694949766259545, 0.09741094431207771, 0.09037236908264355, 0.11855383252899318]","([179], [0], [1], [207])"
0.5,"[0.0905025349801066, 0.06704592693114748, 0.09813364185611383, 0.1000207696721378, 0.06704592693114748, 0.07734183435806692, 0.12608506629907484, 0.06704592693114748, 0.09755124806993884, 0.09050253498010663, 0.11872458899101215]","([180], [10], [1], [208])"
0.5,"[0.09090595522319073, 0.06734478799781606, 0.09857107819600226, 0.10046661799255738, 0.06734478799781606, 0.07768659002291278, 0.12664709771738628, 0.06734478799781606, 0.09798608835610524, 0.09090595522319075, 0.11479625327520657]","([181], [9], [1], [209])"
0.5,"[0.09102332291672781, 0.06743173612370772, 0.09869834224673386, 0.10059632935417617, 0.06743173612370772, 0.07778689033731313, 0.12681061041263006, 0.06743173612370772, 0.09811259713279474, 0.089732233754869, 0.11494446547363218]","([182], [2], [1], [210])"
0.5,"[0.09117781005454793, 0.06754618301026583, 0.09716862976253654, 0.10076706404611172, 0.06754618301026583, 0.07791891225942131, 0.12702583666036651, 0.06754618301026583, 0.09827911637016658, 0.08988452962277176, 0.11513955219328019]","([183], [7], [1], [211])"
0.5,"[0.09117781005454793, 0.06754618301026583, 0.09716862976253654, 0.10076706404611172, 0.06754618301026583, 0.07791891225942131, 0.12702583666036651, 0.06754618301026583, 0.09827911637016658, 0.08988452962277176, 0.11513955219328019]","([184], [10], [1], [212])"
0.5,"[0.09152328515068675, 0.06780211725627723, 0.09753680423052175, 0.10114887307528372, 0.06780211725627723, 0.07821414904661493, 0.1275071408626291, 0.06780211725627723, 0.09865149850081996, 0.09022510444568362, 0.11178679291892847]","([185], [6], [1], [213])"
0.5,"[0.09188749301877057, 0.06807192908106936, 0.09792494230347247, 0.1015513850192243, 0.06807192908106936, 0.07852539452290391, 0.12403514175746592, 0.06807192908106936, 0.09904407238945499, 0.09058414633195004, 0.11223163741354969]","([186], [6], [1], [214])"
0.5,"[0.0922096470927277, 0.06831058668892366, 0.09826826344619467, 0.10190742033290132, 0.06831058668892366, 0.07880070158509003, 0.12096404210663012, 0.06831058668892366, 0.09939131715991631, 0.09090173092173537, 0.11262511728803347]","([187], [9], [1], [215])"
0.5,"[0.09231792763764335, 0.06839080288954251, 0.0983836585425794, 0.10202708884213547, 0.06839080288954251, 0.07889323618614742, 0.1211060885497895, 0.06839080288954251, 0.09950803104313002, 0.08983418908569878, 0.11275737144424852]","([188], [8], [1], [216])"
0.5,"[0.09251878566618488, 0.06853960217685628, 0.09859771390756907, 0.10224907129394158, 0.06853960217685628, 0.07906488583525793, 0.12136958157669069, 0.06853960217685628, 0.09754881200268425, 0.0900296431927949, 0.11300269999430776]","([189], [6], [1], [217])"
0.5,"[0.09280759062334308, 0.06875355415134228, 0.09890549473646704, 0.1025682501335889, 0.06875355415134228, 0.07931169334361367, 0.11862686485679994, 0.06875355415134228, 0.09785331859848975, 0.09031067808811959, 0.11335544716555111]","([190], [9], [1], [218])"
0.5,"[0.09290649456194909, 0.0688268239911588, 0.09901089713850669, 0.10267755589021942, 0.0688268239911588, 0.07939621486600759, 0.11875328408695146, 0.0688268239911588, 0.0979575997090116, 0.0893412330649202, 0.11347624870895741]","([191], [7], [1], [219])"
0.5,"[0.09290649456194909, 0.0688268239911588, 0.09901089713850669, 0.10267755589021942, 0.0688268239911588, 0.07939621486600759, 0.11875328408695146, 0.0688268239911588, 0.0979575997090116, 0.0893412330649202, 0.11347624870895741]","([192], [10], [1], [220])"
0.5,"[0.09321306608891901, 0.06905393776428034, 0.09933761188611967, 0.1030163698261366, 0.06905393776428034, 0.07965820536453913, 0.11914514448171594, 0.06905393776428034, 0.09828083880077472, 0.08963603999280213, 0.11055091026615159]","([193], [6], [1], [221])"
0.5,"[0.09347407702451263, 0.06924729942116527, 0.0996157724928451, 0.10330483152145438, 0.06924729942116527, 0.07988126060327651, 0.1166786152749449, 0.06924729942116527, 0.09855604028016653, 0.08988703470462836, 0.11086046983467569]","([194], [5], [1], [222])"
0.5,"[0.09354490573332605, 0.06929977061920162, 0.09969125498775404, 0.10338310935059984, 0.06929977061920162, 0.07918405315987571, 0.11676702690658793, 0.06929977061920162, 0.09863071977742412, 0.08995514538097693, 0.11094447284585045]","([195], [6], [1], [223])"
0.5,"[0.09378039026567894, 0.06947422185145735, 0.09994221198403759, 0.10364336000741288, 0.06947422185145735, 0.07938338651300683, 0.11454362733183746, 0.06947422185145735, 0.09887900704374118, 0.09018159325835426, 0.1112237580415587]","([196], [10], [1], [224])"
0.5,"[0.0940503268516671, 0.069674195792786, 0.10022988469922514, 0.10394168607197163, 0.069674195792786, 0.07961188289992518, 0.11487332862249175, 0.069674195792786, 0.09916361943991134, 0.09044117110116522, 0.10866551293528456]","([197], [4], [1], [225])"
0.5,"[0.0940503268516671, 0.069674195792786, 0.10022988469922514, 0.10394168607197163, 0.069674195792786, 0.07961188289992518, 0.11487332862249175, 0.069674195792786, 0.09916361943991134, 0.09044117110116522, 0.10866551293528456]","([198], [4], [1], [226])"
0.5,"[0.0940503268516671, 0.069674195792786, 0.10022988469922514, 0.10394168607197163, 0.069674195792786, 0.07961188289992518, 0.11487332862249175, 0.069674195792786, 0.09916361943991134, 0.09044117110116522, 0.10866551293528456]","([199], [8], [1], [227])"
0.5,"[0.09423176503460542, 0.06980860850463408, 0.10042324424155429, 0.10414220627518354, 0.06980860850463408, 0.07976546700597982, 0.11509493771956818, 0.06980860850463408, 0.0974257614070378, 0.09061564664310871, 0.10887514615905988]","([200], [3], [1], [228])"
0.5,"[0.09447468592719038, 0.06998856872804529, 0.1006821262026263, 0.10183276662072183, 0.06998856872804529, 0.07997109510214712, 0.11539164196778619, 0.06998856872804529, 0.09767691613085175, 0.09084924551241381, 0.10915581635212658]","([201], [9], [1], [229])"
0.5,"[0.09456756493037421, 0.07005737518592263, 0.10078110780207121, 0.10193287942620363, 0.07005737518592263, 0.08004971548096827, 0.11550508463845008, 0.07005737518592263, 0.09777294327839152, 0.08995545036515382, 0.10926312852061916]","([202], [10], [1], [230])"
0.5,"[0.09480706666097599, 0.07023480243183723, 0.10103634594580824, 0.10219103454572873, 0.07023480243183723, 0.08025244931900236, 0.11579761271279122, 0.07023480243183723, 0.09802056294733874, 0.09018327145852106, 0.10700724911432175]","([203], [8], [1], [231])"
0.5,"[0.0949689566420635, 0.07035473347957268, 0.10120887287560779, 0.10236553319052998, 0.07035473347957268, 0.08038948622943583, 0.11599534558221002, 0.07035473347957268, 0.09648036727260136, 0.09033726597206337, 0.10718997179677]","([204], [2], [1], [232])"
0.5,"[0.09511996504196382, 0.07046660325369482, 0.0997797215534216, 0.10252830275143297, 0.07046660325369482, 0.08051731208025642, 0.11617978765835361, 0.07046660325369482, 0.09663377893888449, 0.09048090960539533, 0.10736041260920724]","([205], [0], [1], [233])"
0.5,"[0.09389745458693566, 0.07056180499964998, 0.09991452589000364, 0.10266682047445438, 0.07056180499964998, 0.08062609252852153, 0.11633674880191766, 0.07056180499964998, 0.09676433304605643, 0.09060315106691479, 0.10750545860624594]","([206], [8], [1], [234])"
0.5,"[0.09404000598472013, 0.07066892913818115, 0.10006621216720094, 0.10282268517631561, 0.07066892913818115, 0.08074849586989431, 0.11651336664771944, 0.07066892913818115, 0.09539307641913829, 0.0907407011835296, 0.10766866913693815]","([207], [8], [1], [235])"
0.5,"[0.09416742113814756, 0.07076467873277557, 0.1002017922497698, 0.10296200001440367, 0.07076467873277557, 0.08085790230689485, 0.11667123104098817, 0.07076467873277557, 0.09416742113814756, 0.09086364609662638, 0.10781454981669522]","([208], [9], [2], [237])"
0.5,"[0.0935510732027425, 0.07030150725468483, 0.09954594793513757, 0.10228808949028562, 0.07030150725468483, 0.0803286683048834, 0.11590759037307835, 0.07030150725468483, 0.0935510732027425, 0.09681415751509224, 0.10710887821198323]","([209], [6], [1], [238])"
0.5,"[0.09376627844471806, 0.07046322910738025, 0.09977494380957978, 0.1025233933975136, 0.07046322910738025, 0.08051345667671388, 0.11387382085629051, 0.07046322910738025, 0.09376627844471806, 0.09703686916853896, 0.10735527187978634]","([210], [10], [1], [239])"
